date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2014-08-15,16,rust-lang:9|gmail:3|sfu:1|ballards:1|alexcrichton:1|lunar:1,83,35,12,16
2014-08-16,13,rust-lang:9|gmail:4,24,10,4,13
2014-08-17,22,gmail:9|rust-lang:11|mimiga:1|gentoo:1,402,130,26,22
2014-08-18,30,gmail:6|rust-lang:11|veniogames:1|mimiga:1|steveklabnik:7|luqman:2|mozilla:2,666,348,131,30
2014-08-19,27,rust-lang:12|gmail:8|aim:1|eduardobautista:1|luqman:1|mimiga:2|veniogames:1|mozilla:1,690,396,34,27
2014-08-20,24,gmail:5|rust-lang:10|mimiga:4|steveklabnik:2|bvsn:1|posteo:1|sfu:1,1069,500,39,24
2014-08-21,32,rust-lang:12|gmail:8|veniogames:2|steveklabnik:3|lunar:1|mimiga:1|luqman:1|mozilla:3|whanau:1,570,3643,39,32
2014-08-22,20,gentoo:1|rust-lang:12|gmail:2|luqman:2|googlemail:1|alexcrichton:1|mozilla:1,182,316,79,20
2014-08-23,23,gmail:11|rust-lang:8|localhost:2|pnkfx:2,640,366,162,23
2014-08-24,26,gmail:10|rust-lang:11|localhost:1|alexcrichton:1|ballards:3,339,71,32,26
2014-08-25,14,rust-lang:4|gmail:4|luqman:4|steveklabnik:1|ballards:1,473,360,32,14
2014-08-26,20,ncameron:1|rust-lang:4|octarineparrot:1|kevinmehall:1|gmail:6|aim:2|bvsn:1|hotmail:2|pernsteiner:1|ballards:1,335,173,29,20
2014-08-27,19,rust-lang:10|gmail:3|posteo:1|nikomatsakis:2|ncameron:1|pernsteiner:1|ballards:1,7245,3264,312,19
2014-08-28,16,ncameron:3|rust-lang:4|steveklabnik:5|veniogames:1|gmail:3,322,124,16,16
2014-08-29,29,gmail:10|rust-lang:7|whanau:2|ncameron:2|siciarz:1|octarineparrot:1|nikomatsakis:1|steveklabnik:1|alexcrichton:3|pernsteiner:1,754,1015,111,29
2014-08-30,39,rust-lang:7|gmail:5|lunar:1|du:2|alexcrichton:20|whanau:2|exyr:1|steveklabnik:1,553,427,39,39
2014-08-31,11,gmail:3|rust-lang:5|linux:1|alexcrichton:1|users:1,124,72,15,11
2014-09-01,14,ncameron:2|rust-lang:7|gmail:3|steveklabnik:1|du:1,123,81,27,14
2014-09-02,18,gmail:6|ncameron:3|rust-lang:6|alexcrichton:3,542,179,82,18
2014-09-03,23,rust-lang:10|ncameron:3|gmail:9|veniogames:1,779,428,24,23
2014-09-04,30,rust-lang:11|gmail:9|yahoo:4|vitalitystudios:1|taricorp:1|mozilla:2|ballards:1|users:1,1125,415,42,30
2014-09-05,30,telecom-paristech:1|gmail:13|rust-lang:4|ncameron:2|yahoo:1|steveklabnik:3|pernsteiner:2|users:1|dbzteam:1|mimiga:2,1331,714,108,30
2014-09-06,18,gmail:7|rust-lang:8|mimiga:3,1803,1818,77,18
2014-09-07,29,rust-lang:11|gmail:13|texitoi:2|google:1|alexcrichton:1|minimum:1,3351,3057,142,29
2014-09-08,19,rust-lang:7|texitoi:1|gmail:6|mimiga:1|steveklabnik:3|mozilla:1,213,572,24,19
2014-09-09,41,rust-lang:7|gmail:6|ncameron:2|pernsteiner:1|alexcrichton:22|mozilla:2|nikomatsakis:1,586,190,47,41
2014-09-10,21,rust-lang:8|steveklabnik:7|gmail:4|mozilla:1|mimiga:1,463,691,81,21
2014-09-11,22,rust-lang:8|mimiga:1|gmail:6|mozilla:2|luqman:1|m4x:1|ncameron:3,918,667,111,22
2014-09-12,31,rust-lang:7|grassart:2|gmail:11|m4x:1|asquera:1|nikomatsakis:9,7696,4713,228,31
2014-09-13,35,gmail:12|rust-lang:6|unterwaditzer:1|steveklabnik:4|madmode:1|whanau:10|fhahn:1,3782,3637,217,35
2014-09-14,18,rust-lang:6|gmail:8|telecom-paristech:1|alexcrichton:1|mozilla:2,1440,1041,248,18
2014-09-15,29,rust-lang:8|gmail:15|failingservers:1|nikomatsakis:1|mozilla:1|alexcrichton:1|ncameron:1|whanau:1,2638,680,117,29
2014-09-16,33,rust-lang:9|gmail:12|cs:1|mozilla:4|alexcrichton:1|minimum:1|whanau:1|ballards:1|sfu:1|pnkfx:2,3795,1562,88,33
2014-09-17,51,rust-lang:11|ncameron:1|texitoi:2|gmail:7|alexcrichton:25|mozilla:1|pablobm:1|pernsteiner:1|nikomatsakis:1|whanau:1,829,829,113,51
2014-09-18,26,telecom-paristech:1|rust-lang:6|gmail:11|mimiga:2|mozilla:1|ncameron:1|m4x:1|nikomatsakis:1|pnkfx:2,2767,1021,105,26
2014-09-19,45,gmail:4|mozilla:1|alexcrichton:16|rust-lang:1|steveklabnik:19|mimiga:1|dei:1|nikomatsakis:1|pnkfx:1,5804,5514,92,45
2014-09-20,20,rust-lang:5|gmail:13|nikomatsakis:2,514,887,70,20
2014-09-21,15,rust-lang:7|gmail:5|fhahn:3,81,113,31,15
2014-09-22,36,gmail:8|ncameron:1|rust-lang:7|alexcrichton:5|m4x:2|steveklabnik:3|alfie:1|channeliq:1|fhahn:1|nikomatsakis:5|mozilla:1|mimiga:1,1441,1147,86,36
2014-09-23,26,medhas:2|rust-lang:9|gmail:4|pnkfx:1|alexcrichton:3|coreyford:1|danburkert:1|hoeppner:1|mozilla:2|ncameron:1|mimiga:1,598,93,42,26
2014-09-24,26,rust-lang:9|gmail:7|channeliq:1|limpet:1|mozilla:2|posteo:1|mimiga:1|ncameron:3|m4x:1,1257,1007,221,26
2014-09-25,24,texitoi:1|rust-lang:8|gmail:7|nikomatsakis:1|mozilla:4|eklitzke:1|crystae:1|ncameron:1,594,234,36,24
2014-09-26,19,gmail:7|rust-lang:5|linux:1|mozilla:2|mimiga:1|ncameron:2|steveklabnik:1,1100,374,141,19
2014-09-27,17,gmx:1|rust-lang:8|gmail:6|wizy:1|danburkert:1,318,34,26,17
2014-09-28,19,gmail:16|rust-lang:3,374,405,45,19
2014-09-29,52,rust-lang:8|gmail:13|alexcrichton:26|mozilla:4|mimiga:1,4438,4027,140,52
