date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2016-02-12,56,yahoo:2|microsoft:53|users:1,2441,3760,242,11
2016-02-13,3,microsoft:3,217,205,63,2
2016-02-14,6,microsoft:6,108,21,11,3
2016-02-15,22,yahoo:3|microsoft:18|Wades-MacBook-Pro:1,1280,596,72,8
2016-02-16,50,yahoo:10|microsoft:36|gmail:2|users:2,1427,1152,193,8
2016-02-17,32,yahoo:1|Shareds-MacBook-Pro:1|microsoft:30,39004,11452,103,7
2016-02-18,68,gmail:2|microsoft:52|outlook:2|users:12,2618,1697,265,13
2016-02-19,61,microsoft:58|yahoo:3,1807,1416,211,9
2016-02-20,8,microsoft:6|outlook:2,277,975,46,3
2016-02-21,10,microsoft:10,6895,6947,603,2
2016-02-22,58,microsoft:55|users:3,2129,1827,167,8
2016-02-23,43,microsoft:29|users:14,1059,658,76,6
2016-02-24,30,microsoft:29|users:1,693,506,89,5
2016-02-25,52,microsoft:49|gmail:1|users:2,663,320,69,9
2016-02-26,23,gmail:3|microsoft:19|ntlworld:1,436,107,35,9
2016-02-27,3,microsoft:3,19,5,3,1
2016-02-28,4,gmail:4,29,15,4,1
2016-02-29,36,microsoft:33|yahoo:3,1363,1045,119,7
2016-03-01,47,microsoft:47,1887,1924,264,7
2016-03-02,30,microsoft:27|yahoo:1|gmail:2,867,523,68,13
2016-03-03,61,yahoo:1|microsoft:54|users:5|gmail:1,2512,1932,178,14
2016-03-04,51,yahoo:5|microsoft:45|gmail:1,1630,4151,132,10
2016-03-05,4,microsoft:4,27,84,4,1
2016-03-06,2,microsoft:2,390,393,8,1
2016-03-07,38,microsoft:38,37970,28730,5212,10
2016-03-08,54,microsoft:52|gmail:2,3710,2923,211,10
2016-03-09,33,yahoo:2|microsoft:28|gmail:3,523,225,65,11
2016-03-10,36,microsoft:32|gmail:4,3093,1548,108,9
2016-03-11,71,microsoft:59|gmail:7|yahoo:5,28996,2171,2217,12
2016-03-12,11,microsoft:11,418,421,36,3
2016-03-13,11,gmail:1|microsoft:10,1455,843,38,4
2016-03-14,24,yahoo:1|microsoft:20|gmail:3,2677,187,164,9
2016-03-15,64,msn:1|gmail:5|microsoft:57|users:1,824,473,95,12
2016-03-16,54,xzper:2|gmail:6|microsoft:44|hoa-project:2,804,499,98,11
2016-03-17,48,microsoft:42|gmail:5|users:1,1836,471,92,10
2016-03-18,37,gmail:8|microsoft:29,2944,1018,485,10
2016-03-19,2,microsoft:2,1298,344,4,2
2016-03-20,1,microsoft:1,1,1,1,1
2016-03-21,3,ntlworld:2|gmail:1,43,10,5,2
2016-03-22,15,microsoft:11|gmail:4,288,74,26,9
2016-03-23,27,gmail:5|microsoft:20|xzper:1|ntlworld:1,1356,786,168,10
2016-03-24,55,gmail:20|microsoft:34|csail:1,2891,6667,199,9
2016-03-25,11,microsoft:11,3153,1204,587,4
2016-03-27,4,microsoft:4,632,533,27,1
2016-03-28,2,microsoft:2,96,125,3,1
2016-03-29,32,microsoft:16|gmail:16,1070,3557,85,6
2016-03-30,40,microsoft:27|gmail:12|csail:1,28744,36323,151,9
2016-03-31,61,microsoft:32|126:1|gmail:15|typeof:11|defie:1|users:1,1540,964,91,14
2016-04-01,41,yahoo:1|typeof:2|gmail:4|microsoft:32|users:2,2467,1759,159,12
2016-04-03,3,microsoft:2|outlook:1,338,316,5,3
2016-04-04,39,microsoft:28|yahoo:1|gmail:9|hellauer:1,1245,790,78,11
2016-04-05,44,microsoft:38|yahoo:4|gmail:1|hotmail:1,2837,1993,134,10
2016-04-06,35,yahoo:1|microsoft:21|gmail:12|tech-angels:1,4603,1082,84,9
2016-04-07,48,microsoft:41|gmail:6|joaomoreno:1,2466,936,110,7
2016-04-08,38,users:1|gmail:13|microsoft:23|hotmail:1,1071,647,81,10
2016-04-09,1,gmail:1,21,5,2,1
