date,commits,orgs,lines_added,lines_deleted,files_changed,contributors
2020-07-21,34,ii:1|users:14|sap:2|gmail:2|k8s:3|google:7|intel:1|vmware:1|hotmail:1|redhat:1|anthony-arnaud:1,4756,267,91,34
2020-07-22,43,ii:9|intel:1|sap:2|microsoft:7|redhat:2|users:7|gmail:4|google:6|vmware:3|est:2,1469,431,98,43
2020-07-23,29,ii:2|google:9|qq:2|users:6|gmail:6|us:1|huawei:1|vmware:1|tremily:1,813,500,51,29
2020-07-24,27,daocloud:1|tencent:1|google:8|ctriple:1|gmail:5|users:8|redhat:2|us:1,333,621,71,27
2020-07-25,9,users:2|vmware:1|google:6,6151,3812,213,9
2020-07-26,2,users:2,0,0,0,2
2020-07-27,20,ii:4|gmail:5|users:3|redhat:2|ibm:2|google:3|est:1,963,215,33,20
2020-07-28,31,hotmail:1|microsoft:1|gmail:6|users:11|redhat:2|ibm:1|hmcts:1|google:8,5045,1517,161,31
2020-07-29,25,ii:3|qq:1|intel:1|gmail:2|k8s:3|google:3|cmss:1|users:3|ibm:2|redhat:2|cinlogic:1|live:2|sap:1,1671,1188,171,25
2020-07-30,35,pingcap:1|users:10|redhat:7|vmware:1|google:6|microsoft:1|live:1|gmail:6|cloudbasesolutions:1|hotmail:1,1281,1861,74,35
2020-07-31,24,live:1|vmware:1|gmail:6|kuaishou:1|users:4|google:10|cloudbasesolutions:1,2508,738,94,24
2020-08-01,21,gmail:4|users:13|google:3|pingcap:1,205,65,18,21
2020-08-02,18,users:13|gmail:2|google:1|microsoft:2,968,33,9,18
2020-08-03,19,ii:1|gmail:3|users:6|google:2|redhat:2|ibm:1|outlook:4,1203,167,39,19
2020-08-04,49,vmware:5|users:22|gmail:5|google:7|k8s:3|redhat:3|oracle:1|in:1|tigera:1|sap:1,2153,943,82,49
2020-08-05,22,live:1|users:5|google:9|tremily:1|redhat:5|gmail:1,1465,154,45,22
2020-08-06,19,gmail:6|cinlogic:1|users:4|redhat:2|google:6,1135,394,37,19
2020-08-07,32,qq:2|in:1|redhat:1|users:6|sina:1|gmail:11|google:8|ibm:1|intel:1,842,140,48,32
2020-08-08,11,users:3|google:4|gmail:4,979,477,165,11
2020-08-09,15,vmware:4|gmail:3|users:4|126:1|pingcap:1|redhat:1|microsoft:1,319,57,22,15
2020-08-10,20,intel:1|gmail:11|redhat:1|users:4|google:2|vmware:1,427,355,151,20
2020-08-11,31,gmail:5|redhat:4|vmware:4|google:10|users:8,574,446,48,31
2020-08-12,63,gmail:9|amazon:1|users:21|redhat:3|vmware:12|intel:1|google:11|qq:1|k8s:4,907,1959,121,63
2020-08-13,40,qq:1|gmail:4|linux:1|k8s:12|google:7|uservers:2|users:6|redhat:2|vmware:1|us:1|syseleven:3,1813,1045,104,40
2020-08-14,21,gmail:4|users:8|vmware:3|google:4|us:1|rueg:1,566,130,20,21
2020-08-15,4,uged:1|gmail:1|users:1|microsoft:1,3,4,2,4
2020-08-16,5,gmail:3|users:1|suse:1,38,20,6,5
2020-08-17,19,vmware:1|redhat:3|gmail:2|google:6|users:5|indeed:1|sina:1,1125,951,35,19
2020-08-18,24,intel:1|gmail:5|users:4|google:4|cloudbasesolutions:1|datadoghq:1|redhat:7|zte:1,402,7614,137,24
2020-08-19,21,gmail:3|users:3|google:5|redhat:8|vmware:1|zte:1,674,871,78,21
2020-08-20,23,gmail:7|microsoft:1|users:4|redhat:2|us:1|google:7|intel:1,445,391,167,23
2020-08-21,21,users:5|gmail:2|google:2|vmware:2|redhat:9|gravitational:1,2684,1626,64,21
2020-08-22,4,gmail:3|ctriple:1,62,9,4,4
2020-08-23,2,microsoft:1|gmail:1,64,47,25,2
2020-08-24,10,gmail:4|redhat:1|users:5,43,45,11,10
